year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,pct_cultivated,bbox_side,open_et_version,scaled_annual_et_avg,mean_et,mean_precip,et_precip_ratio,precip_variation_x,precip_variation_y
2011,KSGS.374125100344101,222.47,67.808856,37.69024,-100.5795,USGS,Southern Kansas,77.5941230486685,1,2.0,700.969,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2012,KSGS.374125100344101,233.015,71.022972,37.69024,-100.5795,USGS,Southern Kansas,81.6345270890725,1,2.0,776.992,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2013,KSGS.374125100344101,238.025,72.55002,37.69024,-100.5795,USGS,Southern Kansas,72.4517906336088,1,2.0,734.064,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2014,KSGS.374125100344101,241.99,73.758552,37.69024,-100.5795,USGS,Southern Kansas,74.5638200183655,1,2.0,818.376,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2015,KSGS.374125100344101,245.54,74.840592,37.69024,-100.5795,USGS,Southern Kansas,80.8999081726354,1,2.0,846.509,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2016,KSGS.374125100344101,245.945,74.964036,37.69024,-100.5795,USGS,Southern Kansas,70.5234159779614,1,2.0,861.601,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2017,KSGS.374125100344101,247.865,75.549252,37.69024,-100.5795,USGS,Southern Kansas,83.5629017447199,1,2.0,810.15,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2018,KSGS.374125100344101,248.83,75.843384,37.69024,-100.5795,USGS,Southern Kansas,76.951331496786,1,2.0,841.025,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2019,KSGS.374125100344101,251.02,76.510896,37.69024,-100.5795,USGS,Southern Kansas,71.900826446281,1,2.0,793.4,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2020,KSGS.374125100344101,251.09,76.532232,37.69024,-100.5795,USGS,Southern Kansas,82.5528007346189,1,2.1,846.542,795.1503809523809,576.21246,1.3799603991375406,1.726987618996077,1.726987618996077
2000,KSGS.374747100552101,158.37,48.271176,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,891.975,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2001,KSGS.374747100552101,163.64,49.877472,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,947.784,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2002,KSGS.374747100552101,168.24,51.279552,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,937.221,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2003,KSGS.374747100552101,176.19,53.702712,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,895.064,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2004,KSGS.374747100552101,182.89,55.744872,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,815.99,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2005,KSGS.374747100552101,187.98,57.296304,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,906.353,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2006,KSGS.374747100552101,193.2,58.88736,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,843.748,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2007,KSGS.374747100552101,199.8,60.89904,37.79492,-100.9225,USGS,Southern Kansas,,1,2.0,898.026,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2008,KSGS.374747100552101,204.7,62.39256,37.79492,-100.9225,USGS,Southern Kansas,90.7254361799816,1,2.0,903.536,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2009,KSGS.374747100552101,211.2,64.37376,37.79492,-100.9225,USGS,Southern Kansas,84.2056932966024,1,2.0,815.936,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2010,KSGS.374747100552101,217.55,66.30924,37.79492,-100.9225,USGS,Southern Kansas,89.8989898989899,1,2.0,801.866,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2011,KSGS.374747100552101,224.2,68.33616,37.79492,-100.9225,USGS,Southern Kansas,85.3994490358127,1,2.0,865.668,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2012,KSGS.374747100552101,232.6,70.89648,37.79492,-100.9225,USGS,Southern Kansas,85.6749311294766,1,2.0,846.892,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2013,KSGS.374747100552101,239.5,72.9996,37.79492,-100.9225,USGS,Southern Kansas,91.1845730027548,1,2.0,911.986,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2014,KSGS.374747100552101,245.5,74.8284,37.79492,-100.9225,USGS,Southern Kansas,93.3884297520661,1,2.0,922.403,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2015,KSGS.374747100552101,252.3,76.90104,37.79492,-100.9225,USGS,Southern Kansas,83.4710743801653,1,2.0,885.306,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2016,KSGS.374747100552101,255.38,77.839824,37.79492,-100.9225,USGS,Southern Kansas,90.8172635445363,1,2.0,879.075,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2017,KSGS.374747100552101,258.52,78.796896,37.79492,-100.9225,USGS,Southern Kansas,93.7557392102847,1,2.0,906.406,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2018,KSGS.374747100552101,260.31,79.342488,37.79492,-100.9225,USGS,Southern Kansas,75.8494031221304,1,2.0,861.023,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2019,KSGS.374747100552101,264.1,80.49768,37.79492,-100.9225,USGS,Southern Kansas,91.5518824609734,1,2.0,913.179,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2020,KSGS.374747100552101,304.51,92.814648,37.79492,-100.9225,USGS,Southern Kansas,94.3067033976125,1,2.1,952.294,885.7967142857143,526.87335,1.6812327115005414,1.8014436854828275,1.8014436854828273
2000,KSGS.375145100485701,126.71,38.621208,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,958.87,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2001,KSGS.375145100485701,129.05,39.33444,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,866.965,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2002,KSGS.375145100485701,131.62,40.117776,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,920.726,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2003,KSGS.375145100485701,135.64,41.343072,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,905.842,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2004,KSGS.375145100485701,139.16,42.415968,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,899.882,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2005,KSGS.375145100485701,140.8,42.91584,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,986.934,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2006,KSGS.375145100485701,144.18,43.946064,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,666.17,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2007,KSGS.375145100485701,146.5,44.6532,37.86209,-100.8179,USGS,Southern Kansas,,1,2.0,821.255,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2008,KSGS.375145100485701,149.65,45.61332,37.86209,-100.8179,USGS,Southern Kansas,74.8393021120294,1,2.0,931.655,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2009,KSGS.375145100485701,154.0,46.9392,37.86209,-100.8179,USGS,Southern Kansas,77.3186409550046,1,2.0,861.662,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2010,KSGS.375145100485701,160.0,48.768,37.86209,-100.8179,USGS,Southern Kansas,74.1046831955923,1,2.0,869.456,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2011,KSGS.375145100485701,167.85,51.16068,37.86209,-100.8179,USGS,Southern Kansas,74.1965105601469,1,2.0,879.569,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2012,KSGS.375145100485701,172.7,52.63896,37.86209,-100.8179,USGS,Southern Kansas,71.7171717171717,1,2.0,880.371,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2013,KSGS.375145100485701,175.0,53.34,37.86209,-100.8179,USGS,Southern Kansas,74.0128558310377,1,2.0,900.664,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2014,KSGS.375145100485701,180.3,54.95544,37.86209,-100.8179,USGS,Southern Kansas,68.3195592286501,1,2.0,880.105,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2015,KSGS.375145100485701,186.0,56.6928,37.86209,-100.8179,USGS,Southern Kansas,73.3700642791552,1,2.0,945.384,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2016,KSGS.375145100485701,189.32,57.704736,37.86209,-100.8179,USGS,Southern Kansas,73.5537190082645,1,2.0,925.228,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2017,KSGS.375145100485701,192.12,58.558176,37.86209,-100.8179,USGS,Southern Kansas,73.8292011019284,1,2.0,814.041,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2018,KSGS.375145100485701,195.0,59.436,37.86209,-100.8179,USGS,Southern Kansas,74.1046831955923,1,2.0,965.813,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2019,KSGS.375145100485701,197.63,60.237624,37.86209,-100.8179,USGS,Southern Kansas,73.0945821854913,1,2.0,989.107,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2020,KSGS.375145100485701,200.62,61.148976,37.86209,-100.8179,USGS,Southern Kansas,73.0945821854913,1,2.1,1011.807,899.1193333333334,531.41736,1.6919269179370808,1.8649223496086824,1.8649223496086822
2000,KSGS.375454101075401,123.72,37.709856,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,997.393,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2001,KSGS.375454101075401,129.2,39.38016,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,1062.967,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2002,KSGS.375454101075401,133.16,40.587168,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,1053.628,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2003,KSGS.375454101075401,139.622,42.5567856,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,1142.03,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2004,KSGS.375454101075401,147.6633333,45.00778399,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,931.999,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2005,KSGS.375454101075401,150.8875,45.99051,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,1075.131,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2006,KSGS.375454101075401,154.33,47.039784,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,991.514,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2007,KSGS.375454101075401,158.59,48.338232,37.91572,-101.1306,USGS,Southern Kansas,,1,2.0,1053.665,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2008,KSGS.375454101075401,162.9333333,49.66207999,37.91572,-101.1306,USGS,Southern Kansas,87.5114784205693,1,2.0,1016.313,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2009,KSGS.375454101075401,170.7025,52.030122,37.91572,-101.1306,USGS,Southern Kansas,88.5215794306703,1,2.0,823.065,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2010,KSGS.375454101075401,174.1933333,53.09412799,37.91572,-101.1306,USGS,Southern Kansas,86.5013774104683,1,2.0,888.778,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2011,KSGS.375454101075401,177.93,54.233064,37.91572,-101.1306,USGS,Southern Kansas,84.8484848484848,1,2.0,933.109,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2012,KSGS.375454101075401,185.385,56.505348,37.91572,-101.1306,USGS,Southern Kansas,86.8686868686869,1,2.0,946.974,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2013,KSGS.375454101075401,191.3866667,58.33465601,37.91572,-101.1306,USGS,Southern Kansas,85.3994490358127,1,2.0,1004.16,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2014,KSGS.375454101075401,197.0333333,60.05575999,37.91572,-101.1306,USGS,Southern Kansas,70.0642791551882,1,2.0,1091.873,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2015,KSGS.375454101075401,203.5133333,62.03086399,37.91572,-101.1306,USGS,Southern Kansas,79.4306703397612,1,2.0,972.783,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2016,KSGS.375454101075401,210.285,64.094868,37.91572,-101.1306,USGS,Southern Kansas,85.4912764003673,1,2.0,1036.643,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2017,KSGS.375454101075401,215.3366667,65.63461601,37.91572,-101.1306,USGS,Southern Kansas,85.4912764003673,1,2.0,948.761,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2018,KSGS.375454101075401,216.5025,65.989962,37.91572,-101.1306,USGS,Southern Kansas,85.8585858585859,1,2.0,1025.792,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2019,KSGS.375454101075401,216.6733333,66.04203199,37.91572,-101.1306,USGS,Southern Kansas,84.8484848484848,1,2.0,945.94,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2020,KSGS.375454101075401,218.645,66.642996,37.91572,-101.1306,USGS,Southern Kansas,85.3994490358127,1,2.1,1056.572,999.9566666666668,532.6992,1.8771506160889533,1.7391502588313668,1.7391502588313668
2000,TWDB.0753701,247.89,75.556872,35.16,-102.4886,USGS,Western Texas,,1,2.0,600.163,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2001,TWDB.0753701,248.03,75.599544,35.16,-102.4886,USGS,Western Texas,,1,2.0,718.089,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2002,TWDB.0753701,247.24,75.358752,35.16,-102.4886,USGS,Western Texas,,1,2.0,449.587,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2003,TWDB.0753701,247.94,75.572112,35.16,-102.4886,USGS,Western Texas,,1,2.0,599.395,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2004,TWDB.0753701,247.58,75.462384,35.16,-102.4886,USGS,Western Texas,,1,2.0,603.998,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2005,TWDB.0753701,247.85,75.54468,35.16,-102.4886,USGS,Western Texas,,1,2.0,760.009,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2006,TWDB.0753701,248.41,75.715368,35.16,-102.4886,USGS,Western Texas,,1,2.0,578.382,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2007,TWDB.0753701,248.77,75.825096,35.16,-102.4886,USGS,Western Texas,,1,2.0,771.226,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2008,TWDB.0753701,249.19,75.953112,35.16,-102.4886,USGS,Western Texas,43.5261707988981,1,2.0,565.231,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2009,TWDB.0753701,249.37,76.007976,35.16,-102.4886,USGS,Western Texas,37.6492194674013,1,2.0,657.429,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2010,TWDB.0753701,249.95,76.18476,35.16,-102.4886,USGS,Western Texas,48.9439853076217,1,2.0,693.721,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2011,TWDB.0753701,250.26,76.279248,35.16,-102.4886,USGS,Western Texas,49.127640036731,1,2.0,359.813,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2012,TWDB.0753701,250.65,76.39812,35.16,-102.4886,USGS,Western Texas,82.4609733700643,1,2.0,417.346,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2013,TWDB.0753701,251.18,76.559664,35.16,-102.4886,USGS,Western Texas,79.7061524334252,1,2.0,497.842,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2014,TWDB.0753701,251.47,76.648056,35.16,-102.4886,USGS,Western Texas,78.9715335169881,1,2.0,493.39,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2015,TWDB.0753701,254.23,77.489304,35.16,-102.4886,USGS,Western Texas,97.7043158861341,1,2.0,899.567,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2016,TWDB.0753701,254.07,77.440536,35.16,-102.4886,USGS,Western Texas,91.2764003673095,1,2.0,809.292,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2017,TWDB.0753701,255.24,77.797152,35.16,-102.4886,USGS,Western Texas,30.5785123966942,1,2.0,606.733,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2018,TWDB.0753701,256.76,78.260448,35.16,-102.4886,USGS,Western Texas,93.2047750229568,1,2.0,621.345,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2019,TWDB.0753701,257.66,78.534768,35.16,-102.4886,USGS,Western Texas,95.959595959596,1,2.0,764.863,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2020,TWDB.0753701,258.67,78.842616,35.16,-102.4886,USGS,Western Texas,76.8595041322314,1,2.1,640.429,624.1833333333334,507.4433,1.2300553290888212,1.68128659394056,1.6812865939405601
2000,TWDB.1005225,274.57,83.688936,34.97,-102.4381,USGS,Western Texas,,1,2.0,846.7,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
2001,TWDB.1005225,275.16,83.868768,34.97,-102.4381,USGS,Western Texas,,1,2.0,792.071,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
2002,TWDB.1005225,275.39,83.938872,34.97,-102.4381,USGS,Western Texas,,1,2.0,654.927,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
2003,TWDB.1005225,276.41,84.249768,34.97,-102.4381,USGS,Western Texas,,1,2.0,728.249,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
2004,TWDB.1005225,280.5,85.4964,34.97,-102.4381,USGS,Western Texas,,1,2.0,835.031,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
2005,TWDB.1005225,278.01,84.737448,34.97,-102.4381,USGS,Western Texas,,1,2.0,957.246,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
2006,TWDB.1005225,278.69,84.944712,34.97,-102.4381,USGS,Western Texas,,1,2.0,772.28,803.7659047619047,533.5949,1.5063222871860806,1.750524940179723,1.750524940179723
